34 1673818577 -0,133333 6,000000 18,200000 18,200000 -20,200000
34 1673818578 -0,133333 6,000000 17,400000 17,400000 -20,200000
34 1673818579 -0,133333 6,000000 16,600000 16,600000 -20,200000
34 1673818580 -0,133333 6,000000 15,800000 15,800000 -20,200000
34 1673818581 -0,133333 6,000000 15,000000 15,000000 -20,200000
34 1673818582 0,129032 6,200000 15,800000 15,800000 -20,200000
34 1673818583 0,129032 6,200000 16,600000 16,600000 -20,200000
34 1673818584 0,129032 6,200000 17,400000 17,400000 -20,200000
34 1673818585 0,129032 6,200000 18,200000 18,200000 -20,200000
34 1673818586 0,129032 6,200000 19,000000 19,000000 -20,200000
34 1673818587 -0,085714 7,000000 18,400000 18,400000 -20,200000
34 1673818588 -0,085714 7,000000 17,800000 17,800000 -20,200000
34 1673818589 -0,085714 7,000000 17,200000 17,200000 -20,200000
34 1673818590 -0,085714 7,000000 16,600000 16,600000 -20,200000
34 1673818591 -0,085714 7,000000 16,000000 16,000000 -20,200000
34 1673818592 -0,025000 8,000000 15,800000 15,800000 -20,200000
34 1673818593 -0,025000 8,000000 15,600000 15,600000 -20,200000
34 1673818594 -0,025000 8,000000 15,400000 15,400000 -20,200000
34 1673818595 -0,025000 8,000000 15,200000 15,200000 -20,200000
34 1673818596 -0,025000 8,000000 15,000000 15,000000 -20,200000
34 1673818597 0,177778 9,000000 16,600000 16,600000 -20,200000
34 1673818598 0,177778 9,000000 18,200000 18,200000 -20,200000
34 1673818599 0,177778 9,000000 19,800000 19,800000 -20,200000
34 1673818600 0,177778 9,000000 21,400000 21,400000 -20,200000
34 1673818601 0,177778 9,000000 23,000000 23,000000 -20,200000
34 1673818602 -0,040000 10,000000 22,600000 22,600000 -20,200000
34 1673818603 -0,040000 10,000000 22,200000 22,200000 -20,200000
34 1673818604 -0,040000 10,000000 21,800000 21,800000 -20,200000
34 1673818605 -0,040000 10,000000 21,400000 21,400000 -20,200000
34 1673818606 -0,040000 10,000000 21,000000 21,000000 -20,200000
34 1673818607 -0,018519 10,800000 20,800000 20,800000 -20,200000
34 1673818608 -0,018519 10,800000 20,600000 20,600000 -20,200000
34 1673818609 -0,018519 10,800000 20,400000 20,400000 -20,200000
34 1673818610 -0,018519 10,800000 20,200000 20,200000 -20,200000
34 1673818611 -0,018519 10,800000 20,000000 20,000000 -20,200000
34 1673818612 0,050847 11,800000 20,600000 20,600000 -20,200000
34 1673818613 0,050847 11,800000 21,200000 21,200000 -20,200000
34 1673818614 0,050847 11,800000 21,800000 21,800000 -20,200000
34 1673818615 0,050847 11,800000 22,400000 22,400000 -20,200000
34 1673818616 0,050847 11,800000 23,000000 23,000000 -20,200000
34 1673818617 0,080645 12,400000 24,000000 24,000000 -20,200000
34 1673818618 0,080645 12,400000 25,000000 25,000000 -20,200000
34 1673818619 0,080645 12,400000 26,000000 26,000000 -20,200000
34 1673818620 0,080645 12,400000 27,000000 27,000000 -20,200000
34 1673818621 0,080645 12,400000 28,000000 28,000000 -20,200000
34 1673818622 0,029851 13,400000 28,400000 28,400000 -20,200000
34 1673818623 0,029851 13,400000 28,800000 28,800000 -20,200000
34 1673818624 0,029851 13,400000 29,200000 29,200000 -20,200000
34 1673818625 0,029851 13,400000 29,600000 29,600000 -20,200000
34 1673818626 0,029851 13,400000 30,000000 30,000000 -20,200000
34 1673818627 0,069444 14,400000 31,000000 31,000000 -20,200000
34 1673818628 0,069444 14,400000 32,000000 32,000000 -20,200000
34 1673818629 0,069444 14,400000 33,000000 33,000000 -20,200000
34 1673818630 0,069444 14,400000 34,000000 34,000000 -20,200000
34 1673818631 0,069444 14,400000 35,000000 35,000000 -20,200000
34 1673818632 -0,065789 15,200000 34,000000 34,000000 -20,200000
34 1673818633 -0,065789 15,200000 33,000000 33,000000 -20,200000
34 1673818634 -0,065789 15,200000 32,000000 32,000000 -20,200000
34 1673818635 -0,065789 15,200000 31,000000 31,000000 -20,200000
34 1673818636 -0,065789 15,200000 30,000000 30,000000 -20,200000
34 1673818637 -0,088608 15,800000 28,600000 28,600000 -20,200000
34 1673818638 -0,088608 15,800000 27,200000 27,200000 -20,200000
34 1673818639 -0,088608 15,800000 25,800000 25,800000 -20,200000
34 1673818640 -0,088608 15,800000 24,400000 24,400000 -20,200000
34 1673818641 -0,088608 15,800000 23,000000 23,000000 -20,200000
34 1673818642 -0,024691 16,200000 22,600000 22,600000 -20,200000
34 1673818643 -0,024691 16,200000 22,200000 22,200000 -20,200000
34 1673818644 -0,024691 16,200000 21,800000 21,800000 -20,200000
34 1673818645 -0,024691 16,200000 21,400000 21,400000 -20,200000
34 1673818646 -0,024691 16,200000 21,000000 21,000000 -20,200000
34 1673818647 0,000000 17,400000 21,000000 21,000000 -20,200000
34 1673818648 0,000000 17,400000 21,000000 21,000000 -20,200000
34 1673818649 0,000000 17,400000 21,000000 21,000000 -20,200000
34 1673818650 0,000000 17,400000 21,000000 21,000000 -20,200000
34 1673818651 0,000000 17,400000 21,000000 21,000000 -20,200000
34 1673818652 0,000000 18,200000 21,000000 21,000000 -20,200000
34 1673818653 0,000000 18,200000 21,000000 21,000000 -20,200000
34 1673818654 0,000000 18,200000 21,000000 21,000000 -20,200000
34 1673818655 0,000000 18,200000 21,000000 21,000000 -20,200000
34 1673818656 0,000000 18,200000 21,000000 21,000000 -20,200000
34 1673818657 0,053191 18,800000 22,000000 22,000000 -20,200000
34 1673818658 0,053191 18,800000 23,000000 23,000000 -20,200000
34 1673818659 0,053191 18,800000 24,000000 24,000000 -20,200000
34 1673818660 0,053191 18,800000 25,000000 25,000000 -20,200000
34 1673818661 0,053191 18,800000 26,000000 26,000000 -20,200000
34 1673818662 -0,030928 19,400000 25,400000 25,400000 -20,200000
34 1673818663 -0,030928 19,400000 24,800000 24,800000 -20,200000
34 1673818664 -0,030928 19,400000 24,200000 24,200000 -20,200000
34 1673818665 -0,030928 19,400000 23,600000 23,600000 -20,200000
34 1673818666 -0,030928 19,400000 23,000000 23,000000 -20,200000
34 1673818667 0,019608 20,400000 23,400000 23,400000 -20,200000
34 1673818668 0,019608 20,400000 23,800000 23,800000 -20,200000
34 1673818669 0,019608 20,400000 24,200000 24,200000 -20,200000
34 1673818670 0,019608 20,400000 24,600000 24,600000 -20,200000
34 1673818671 0,019608 20,400000 25,000000 25,000000 -20,200000
34 1673818672 0,028571 21,000000 25,600000 25,600000 -20,200000
34 1673818673 0,028571 21,000000 26,200000 26,200000 -20,200000
34 1673818674 0,028571 21,000000 26,800000 26,800000 -20,200000
34 1673818675 0,028571 21,000000 27,400000 27,400000 -20,200000
34 1673818676 0,028571 21,000000 28,000000 28,000000 -20,200000
34 1673818677 -0,009259 21,600000 27,800000 27,800000 -20,200000
34 1673818678 -0,009259 21,600000 27,600000 27,600000 -20,200000
34 1673818679 -0,009259 21,600000 27,400000 27,400000 -20,200000
34 1673818680 -0,009259 21,600000 27,200000 27,200000 -20,200000
34 1673818681 -0,009259 21,600000 27,000000 27,000000 -20,200000
34 1673818682 0,009009 22,200000 27,200000 27,200000 -20,200000
34 1673818683 0,009009 22,200000 27,400000 27,400000 -20,200000
34 1673818684 0,009009 22,200000 27,600000 27,600000 -20,200000
34 1673818685 0,009009 22,200000 27,800000 27,800000 -20,200000
34 1673818686 0,009009 22,200000 28,000000 28,000000 -20,200000
34 1673818687 -0,017241 23,200000 27,600000 27,600000 -20,200000
34 1673818688 -0,017241 23,200000 27,200000 27,200000 -20,200000
34 1673818689 -0,017241 23,200000 26,800000 26,800000 -20,200000
34 1673818690 -0,017241 23,200000 26,400000 26,400000 -20,200000
34 1673818691 -0,017241 23,200000 26,000000 26,000000 -20,200000
34 1673818692 0,008475 23,600000 26,200000 26,200000 -20,200000
34 1673818693 0,008475 23,600000 26,400000 26,400000 -20,200000
34 1673818694 0,008475 23,600000 26,600000 26,600000 -20,200000
34 1673818695 0,008475 23,600000 26,800000 26,800000 -20,200000
34 1673818696 0,008475 23,600000 27,000000 27,000000 -20,200000
34 1673818697 -0,016129 24,800000 26,600000 26,600000 -20,200000
34 1673818698 -0,016129 24,800000 26,200000 26,200000 -20,200000
34 1673818699 -0,016129 24,800000 25,800000 25,800000 -20,200000
34 1673818700 -0,016129 24,800000 25,400000 25,400000 -20,200000
34 1673818701 -0,016129 24,800000 25,000000 25,000000 -20,200000
34 1673818702 -0,038462 26,000000 24,000000 24,000000 -20,200000
34 1673818703 -0,038462 26,000000 23,000000 23,000000 -20,200000
34 1673818704 -0,038462 26,000000 22,000000 22,000000 -20,200000
34 1673818705 -0,038462 26,000000 21,000000 21,000000 -20,200000
34 1673818706 -0,038462 26,000000 20,000000 20,000000 -20,200000
34 1673818707 0,045113 26,600000 21,200000 21,200000 -20,200000
34 1673818708 0,045113 26,600000 22,400000 22,400000 -20,200000
34 1673818709 0,045113 26,600000 23,600000 23,600000 -20,200000
34 1673818710 0,045113 26,600000 24,800000 24,800000 -20,200000
34 1673818711 0,045113 26,600000 26,000000 26,000000 -20,200000
34 1673818712 0,014286 28,000000 26,400000 26,400000 -20,200000
34 1673818713 0,014286 28,000000 26,800000 26,800000 -20,200000
34 1673818714 0,014286 28,000000 27,200000 27,200000 -20,200000
34 1673818715 0,014286 28,000000 27,600000 27,600000 -20,200000
34 1673818716 0,014286 28,000000 28,000000 28,000000 -20,200000
34 1673818717 0,006944 28,800000 28,200000 28,200000 -20,200000
34 1673818718 0,006944 28,800000 28,400000 28,400000 -20,200000
34 1673818719 0,006944 28,800000 28,600000 28,600000 -20,200000
34 1673818720 0,006944 28,800000 28,800000 28,800000 -20,200000
34 1673818721 0,006944 28,800000 29,000000 29,000000 -20,200000
34 1673818722 0,000000 29,200000 29,000000 29,000000 -20,200000
34 1673818723 0,000000 29,200000 29,000000 29,000000 -20,200000
34 1673818724 0,000000 29,200000 29,000000 29,000000 -20,200000
34 1673818725 0,000000 29,200000 29,000000 29,000000 -20,200000
34 1673818726 0,000000 29,200000 29,000000 29,000000 -20,200000
34 1673818727 -0,013514 29,600000 28,600000 28,600000 -20,200000
34 1673818728 -0,013514 29,600000 28,200000 28,200000 -20,200000
34 1673818729 -0,013514 29,600000 27,800000 27,800000 -20,200000
34 1673818730 -0,013514 29,600000 27,400000 27,400000 -20,200000
34 1673818731 -0,013514 29,600000 27,000000 27,000000 -20,200000
34 1673818732 -0,013072 30,600000 26,600000 26,600000 -20,200000
34 1673818733 -0,013072 30,600000 26,200000 26,200000 -20,200000
34 1673818734 -0,013072 30,600000 25,800000 25,800000 -20,200000
34 1673818735 -0,013072 30,600000 25,400000 25,400000 -20,200000
34 1673818736 -0,013072 30,600000 25,000000 25,000000 -20,200000
34 1673818737 -0,012658 31,600000 24,600000 24,600000 -20,200000
34 1673818738 -0,012658 31,600000 24,200000 24,200000 -20,200000
34 1673818739 -0,012658 31,600000 23,800000 23,800000 -20,200000
34 1673818740 -0,012658 31,600000 23,400000 23,400000 -20,200000
34 1673818741 -0,012658 31,600000 23,000000 23,000000 -20,200000
34 1673818742 0,012422 32,200000 23,400000 23,400000 -20,200000
34 1673818743 0,012422 32,200000 23,800000 23,800000 -20,200000
34 1673818744 0,012422 32,200000 24,200000 24,200000 -20,200000
34 1673818745 0,012422 32,200000 24,600000 24,600000 -20,200000
34 1673818746 0,012422 32,200000 25,000000 25,000000 -20,200000
34 1673818747 0,017964 33,400000 25,600000 25,600000 -20,200000
34 1673818748 0,017964 33,400000 26,200000 26,200000 -20,200000
34 1673818749 0,017964 33,400000 26,800000 26,800000 -20,200000
34 1673818750 0,017964 33,400000 27,400000 27,400000 -20,200000
34 1673818751 0,017964 33,400000 28,000000 28,000000 -20,200000
34 1673818752 -0,017544 34,200000 27,400000 27,400000 -20,200000
34 1673818753 -0,017544 34,200000 26,800000 26,800000 -20,200000
34 1673818754 -0,017544 34,200000 26,200000 26,200000 -20,200000
34 1673818755 -0,017544 34,200000 25,600000 25,600000 -20,200000
34 1673818756 -0,017544 34,200000 25,000000 25,000000 -20,200000
34 1673818757 0,000000 35,200000 25,000000 25,000000 -20,200000
34 1673818758 0,000000 35,200000 25,000000 25,000000 -20,200000
34 1673818759 0,000000 35,200000 25,000000 25,000000 -20,200000
34 1673818760 0,000000 35,200000 25,000000 25,000000 -20,200000
34 1673818761 0,000000 35,200000 25,000000 25,000000 -20,200000
34 1673818762 -0,011236 35,600000 24,600000 24,600000 -20,200000
34 1673818763 -0,011236 35,600000 24,200000 24,200000 -20,200000
34 1673818764 -0,011236 35,600000 23,800000 23,800000 -20,200000
34 1673818765 -0,011236 35,600000 23,400000 23,400000 -20,200000
34 1673818766 -0,011236 35,600000 23,000000 23,000000 -20,200000
34 1673818767 -0,011050 36,200000 22,600000 22,600000 -20,200000
34 1673818768 -0,011050 36,200000 22,200000 22,200000 -20,200000
34 1673818769 -0,011050 36,200000 21,800000 21,800000 -20,200000
34 1673818770 -0,011050 36,200000 21,400000 21,400000 -20,200000
34 1673818771 -0,011050 36,200000 21,000000 21,000000 -20,200000
34 1673818772 0,016129 37,200000 21,600000 21,600000 -20,200000
34 1673818773 0,016129 37,200000 22,200000 22,200000 -20,200000
34 1673818774 0,016129 37,200000 22,800000 22,800000 -20,200000
34 1673818775 0,016129 37,200000 23,400000 23,400000 -20,200000
34 1673818776 0,016129 37,200000 24,000000 24,000000 -20,200000
34 1673818777 0,010638 37,600000 24,400000 24,400000 -20,200000
34 1673818778 0,010638 37,600000 24,800000 24,800000 -20,200000
34 1673818779 0,010638 37,600000 25,200000 25,200000 -20,200000
34 1673818780 0,010638 37,600000 25,600000 25,600000 -20,200000
34 1673818781 0,010638 37,600000 26,000000 26,000000 -20,200000
34 1673818782 -0,005236 38,200000 25,800000 25,800000 -20,200000
34 1673818783 -0,005236 38,200000 25,600000 25,600000 -20,200000
34 1673818784 -0,005236 38,200000 25,400000 25,400000 -20,200000
34 1673818785 -0,005236 38,200000 25,200000 25,200000 -20,200000
34 1673818786 -0,005236 38,200000 25,000000 25,000000 -20,200000
34 1673818787 0,010417 38,400000 25,400000 25,400000 -20,200000
34 1673818788 0,010417 38,400000 25,800000 25,800000 -20,200000
34 1673818789 0,010417 38,400000 26,200000 26,200000 -20,200000
34 1673818790 0,010417 38,400000 26,600000 26,600000 -20,200000
34 1673818791 0,010417 38,400000 27,000000 27,000000 -20,200000
34 1673818792 -0,005076 39,400000 26,800000 26,800000 -20,200000
34 1673818793 -0,005076 39,400000 26,600000 26,600000 -20,200000
34 1673818794 -0,005076 39,400000 26,400000 26,400000 -20,200000
34 1673818795 -0,005076 39,400000 26,200000 26,200000 -20,200000
34 1673818796 -0,005076 39,400000 26,000000 26,000000 -20,200000
34 1673818797 0,004975 40,200000 26,200000 26,200000 -20,200000
34 1673818798 0,004975 40,200000 26,400000 26,400000 -20,200000
34 1673818799 0,004975 40,200000 26,600000 26,600000 -20,200000
34 1673818800 0,004975 40,200000 26,800000 26,800000 -20,200000
34 1673818801 0,004975 40,200000 27,000000 27,000000 -20,200000
34 1673818802 0,024155 41,400000 28,000000 28,000000 -20,200000
34 1673818803 0,024155 41,400000 29,000000 29,000000 -20,200000
34 1673818804 0,024155 41,400000 30,000000 30,000000 -20,200000
34 1673818805 0,024155 41,400000 31,000000 31,000000 -20,200000
34 1673818806 0,024155 41,400000 32,000000 32,000000 -20,200000
34 1673818807 -0,014085 42,600000 31,400000 31,400000 -20,200000
34 1673818808 -0,014085 42,600000 30,800000 30,800000 -20,200000
34 1673818809 -0,014085 42,600000 30,200000 30,200000 -20,200000
34 1673818810 -0,014085 42,600000 29,600000 29,600000 -20,200000
34 1673818811 -0,014085 42,600000 29,000000 29,000000 -20,200000
34 1673818812 -0,004587 43,600000 28,800000 28,800000 -20,200000
34 1673818813 -0,004587 43,600000 28,600000 28,600000 -20,200000
34 1673818814 -0,004587 43,600000 28,400000 28,400000 -20,200000
34 1673818815 -0,004587 43,600000 28,200000 28,200000 -20,200000
34 1673818816 -0,004587 43,600000 28,000000 28,000000 -20,200000
34 1673818817 0,000000 45,200000 28,000000 28,000000 -20,200000
34 1673818818 0,000000 45,200000 28,000000 28,000000 -20,200000
34 1673818819 0,000000 45,200000 28,000000 28,000000 -20,200000
34 1673818820 0,000000 45,200000 28,000000 28,000000 -20,200000
34 1673818821 0,000000 45,200000 28,000000 28,000000 -20,200000
34 1673818822 -0,017241 46,400000 27,200000 27,200000 -20,200000
34 1673818823 -0,017241 46,400000 26,400000 26,400000 -20,200000
34 1673818824 -0,017241 46,400000 25,600000 25,600000 -20,200000
34 1673818825 -0,017241 46,400000 24,800000 24,800000 -20,200000
34 1673818826 -0,017241 46,400000 24,000000 24,000000 -20,200000
34 1673818827 0,004292 46,600000 24,200000 24,200000 -20,200000
34 1673818828 0,004292 46,600000 24,400000 24,400000 -20,200000
34 1673818829 0,004292 46,600000 24,600000 24,600000 -20,200000
34 1673818830 0,004292 46,600000 24,800000 24,800000 -20,200000
34 1673818831 0,004292 46,600000 25,000000 25,000000 -20,200000
34 1673818832 -0,012712 47,200000 24,400000 24,400000 -20,200000
34 1673818833 -0,012712 47,200000 23,800000 23,800000 -20,200000
34 1673818834 -0,012712 47,200000 23,200000 23,200000 -20,200000
34 1673818835 -0,012712 47,200000 22,600000 22,600000 -20,200000
34 1673818836 -0,012712 47,200000 22,000000 22,000000 -20,200000
34 1673818837 0,000000 47,600000 22,000000 22,000000 -20,200000
34 1673818838 0,000000 47,600000 22,000000 22,000000 -20,200000
34 1673818839 0,000000 47,600000 22,000000 22,000000 -20,200000
34 1673818840 0,000000 47,600000 22,000000 22,000000 -20,200000
34 1673818841 0,000000 47,600000 22,000000 22,000000 -20,200000
34 1673818842 -0,008299 48,200000 21,600000 21,600000 -20,200000
34 1673818843 -0,008299 48,200000 21,200000 21,200000 -20,200000
34 1673818844 -0,008299 48,200000 20,800000 20,800000 -20,200000
34 1673818845 -0,008299 48,200000 20,400000 20,400000 -20,200000
34 1673818846 -0,008299 48,200000 20,000000 20,000000 -20,200000
34 1673818847 0,000000 49,000000 20,000000 20,000000 -20,200000
34 1673818848 0,000000 49,000000 20,000000 20,000000 -20,200000
34 1673818849 0,000000 49,000000 20,000000 20,000000 -20,200000
34 1673818850 0,000000 49,000000 20,000000 20,000000 -20,200000
34 1673818851 0,000000 49,000000 20,000000 20,000000 -20,200000
34 1673818852 0,004065 49,200000 20,200000 20,200000 -20,200000
34 1673818853 0,004065 49,200000 20,400000 20,400000 -20,200000
34 1673818854 0,004065 49,200000 20,600000 20,600000 -20,200000
34 1673818855 0,004065 49,200000 20,800000 20,800000 -20,200000
34 1673818856 0,004065 49,200000 21,000000 21,000000 -20,200000
34 1673818857 -0,004049 49,400000 20,800000 20,800000 -20,200000
34 1673818858 -0,004049 49,400000 20,600000 20,600000 -20,200000
34 1673818859 -0,004049 49,400000 20,400000 20,400000 -20,200000
34 1673818860 -0,004049 49,400000 20,200000 20,200000 -20,200000
34 1673818861 -0,004049 49,400000 20,000000 20,000000 -20,200000
34 1673818862 0,012097 49,600000 20,600000 20,600000 -20,200000
34 1673818863 0,012097 49,600000 21,200000 21,200000 -20,200000
34 1673818864 0,012097 49,600000 21,800000 21,800000 -20,200000
34 1673818865 0,012097 49,600000 22,400000 22,400000 -20,200000
34 1673818866 0,012097 49,600000 23,000000 23,000000 -20,200000
34 1673818867 0,000000 50,200000 23,000000 23,000000 -20,200000
34 1673818868 0,000000 50,200000 23,000000 23,000000 -20,200000
34 1673818869 0,000000 50,200000 23,000000 23,000000 -20,200000
34 1673818870 0,000000 50,200000 23,000000 23,000000 -20,200000
34 1673818871 0,000000 50,200000 23,000000 23,000000 -20,200000
34 1673818872 0,015810 50,600000 23,800000 23,800000 -20,200000
34 1673818873 0,015810 50,600000 24,600000 24,600000 -20,200000
34 1673818874 0,015810 50,600000 25,400000 25,400000 -20,200000
34 1673818875 0,015810 50,600000 26,200000 26,200000 -20,200000
34 1673818876 0,015810 50,600000 27,000000 27,000000 -20,200000
34 1673818877 0,019305 51,800000 28,000000 28,000000 -20,200000
34 1673818878 0,019305 51,800000 29,000000 29,000000 -20,200000
34 1673818879 0,019305 51,800000 30,000000 30,000000 -20,200000
34 1673818880 0,019305 51,800000 31,000000 31,000000 -20,200000
34 1673818881 0,019305 51,800000 32,000000 32,000000 -20,200000
34 1673818882 0,018727 53,400000 33,000000 33,000000 -20,200000
34 1673818883 0,018727 53,400000 34,000000 34,000000 -20,200000
34 1673818884 0,018727 53,400000 35,000000 35,000000 -20,200000
34 1673818885 0,018727 53,400000 36,000000 36,000000 -20,200000
34 1673818886 0,018727 53,400000 37,000000 37,000000 -20,200000
34 1673818887 -0,018182 55,000000 36,000000 36,000000 -20,200000
34 1673818888 -0,018182 55,000000 35,000000 35,000000 -20,200000
34 1673818889 -0,018182 55,000000 34,000000 34,000000 -20,200000
34 1673818890 -0,018182 55,000000 33,000000 33,000000 -20,200000
34 1673818891 -0,018182 55,000000 32,000000 32,000000 -20,200000
34 1673818892 -0,010638 56,400000 31,400000 31,400000 -20,200000
34 1673818893 -0,010638 56,400000 30,800000 30,800000 -20,200000
34 1673818894 -0,010638 56,400000 30,200000 30,200000 -20,200000
34 1673818895 -0,010638 56,400000 29,600000 29,600000 -20,200000
34 1673818896 -0,010638 56,400000 29,000000 29,000000 -20,200000
34 1673818897 -0,020979 57,200000 27,800000 27,800000 -20,200000
34 1673818898 -0,020979 57,200000 26,600000 26,600000 -20,200000
34 1673818899 -0,020979 57,200000 25,400000 25,400000 -20,200000
34 1673818900 -0,020979 57,200000 24,200000 24,200000 -20,200000
34 1673818901 -0,020979 57,200000 23,000000 23,000000 -20,200000
34 1673818902 -0,010274 58,400000 22,400000 22,400000 -20,200000
34 1673818903 -0,010274 58,400000 21,800000 21,800000 -20,200000
34 1673818904 -0,010274 58,400000 21,200000 21,200000 -20,200000
34 1673818905 -0,010274 58,400000 20,600000 20,600000 -20,200000
