14 1673818518 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818519 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818487 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818488 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818489 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818490 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818491 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818520 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818521 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818522 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818523 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818524 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818525 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818526 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818527 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818528 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818529 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818530 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818531 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818532 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818533 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818534 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818487 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818488 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818489 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818490 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818491 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818535 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818536 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818537 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818538 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818539 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818540 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818541 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818542 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818543 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818544 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818545 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818546 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818547 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818548 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818549 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818487 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818488 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818489 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818490 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818491 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818550 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818551 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818552 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818553 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818554 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818555 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818556 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818557 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818558 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818559 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818560 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818561 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818562 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818563 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818564 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818487 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818488 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818489 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818490 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818491 0,200000 -1,000000 0,200000 0,200000 0,008000
14 1673818565 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818566 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818567 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818568 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818569 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818570 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818571 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818572 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818573 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818574 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818575 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818576 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818577 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818578 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818579 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818580 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818581 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818582 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818583 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818584 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818585 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818586 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818587 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818588 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818589 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818590 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818591 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818592 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818593 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818594 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818595 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818596 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818597 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818598 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818599 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818600 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818601 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818602 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818603 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818604 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818605 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818606 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818607 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818608 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818609 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818610 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818611 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818612 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818613 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818614 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818615 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818616 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818617 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818618 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818619 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818620 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818621 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818622 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818623 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818624 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818625 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818626 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818627 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818628 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818629 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818630 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818631 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818632 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818633 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818634 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818635 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818636 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818637 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818638 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818639 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818640 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818641 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818642 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818643 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818644 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818645 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818646 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818647 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818648 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818649 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818650 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818651 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818652 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818653 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818654 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818655 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818656 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818657 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818658 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818659 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818660 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818661 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818662 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818663 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818664 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818665 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818666 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818667 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818668 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818669 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818670 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818671 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818672 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818673 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818674 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818675 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818676 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818677 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818678 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818679 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818680 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818681 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818682 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818683 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818684 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818685 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818686 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818687 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818688 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818689 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818690 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818691 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818692 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818693 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818694 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818695 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818696 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818697 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818698 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818699 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818700 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818701 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818702 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818703 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818704 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818705 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818706 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818707 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818708 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818709 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818710 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818711 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818712 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818713 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818714 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818715 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818716 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818717 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818718 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818719 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818720 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818721 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818722 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818723 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818724 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818725 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818726 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818727 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818728 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818729 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818730 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818731 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818732 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818733 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818734 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818735 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818736 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818737 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818738 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818739 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818740 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818741 2,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818742 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818743 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818744 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818745 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818746 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818747 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818748 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818749 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818750 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818751 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818752 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818753 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818754 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818755 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818756 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818757 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818758 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818759 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818760 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818761 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818762 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818763 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818764 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818765 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818766 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818767 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818768 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818769 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818770 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818771 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818772 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818773 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818774 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818775 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818776 1,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818777 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818778 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818779 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818780 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818781 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818782 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818783 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818784 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818785 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818786 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818787 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818788 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818789 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818790 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818791 0,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818792 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818793 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818794 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818795 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818796 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818797 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818798 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818799 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818800 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818801 1,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818802 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818803 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818804 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818805 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818806 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818807 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818808 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818809 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818810 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818811 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818812 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818813 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818814 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818815 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818816 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818817 2,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818818 2,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818819 2,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818820 2,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818821 2,800000 -1,000000 -101,000000 0,000000 0,000000
14 1673818822 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818823 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818824 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818825 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818826 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818827 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818828 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818829 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818830 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818831 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818832 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818833 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818834 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818835 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818836 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818837 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818838 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818839 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818840 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818841 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818842 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818843 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818844 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818845 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818846 0,600000 -1,000000 -101,000000 0,000000 0,000000
14 1673818847 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818848 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818849 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818850 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818851 1,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818852 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818853 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818854 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818855 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818856 0,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818862 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818863 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818864 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818865 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818866 0,400000 -1,000000 -101,000000 0,000000 0,000000
14 1673818867 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818868 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818869 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818870 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818871 1,000000 -1,000000 -101,000000 0,000000 0,000000
14 1673818872 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818873 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818874 1,200000 -1,000000 -101,000000 0,000000 0,000000
14 1673818875 1,200000 -1,000000 -101,000000 0,000000 0,000000
