91 1673818918 0,200000 -1,000000 0,200000 0,200000 0,008000
91 1673818917 0,200000 -1,000000 0,200000 0,200000 0,008000
91 1673818917 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818918 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818919 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818920 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818921 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818972 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818973 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818974 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818975 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673818976 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819082 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819083 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819084 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819085 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819086 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819152 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819153 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819154 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819155 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819156 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819262 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819263 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819264 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819265 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819266 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819322 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819323 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819324 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819325 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819326 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819337 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819338 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819339 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819340 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819341 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819367 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819368 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819369 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819370 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819371 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819412 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819413 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819414 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819415 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819416 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819427 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819428 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819429 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819430 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819431 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819462 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819463 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819464 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819465 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819466 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819477 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819478 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819479 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819480 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819481 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819587 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819588 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819589 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819590 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819591 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819632 0,400000 -1,000000 -101,000000 0,000000 0,000000
91 1673819633 0,400000 -1,000000 -101,000000 0,000000 0,000000
91 1673819634 0,400000 -1,000000 -101,000000 0,000000 0,000000
91 1673819635 0,400000 -1,000000 -101,000000 0,000000 0,000000
91 1673819636 0,400000 -1,000000 -101,000000 0,000000 0,000000
91 1673819737 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819738 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819739 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819740 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819741 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819782 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819783 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819784 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819785 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819786 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819797 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819798 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819799 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819800 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819801 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819822 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819823 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819824 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819825 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819826 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819837 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819838 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819839 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819840 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819841 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819867 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819868 0,200000 -1,000000 -101,000000 0,000000 0,000000
91 1673819869 0,200000 -1,000000 -101,000000 0,000000 0,000000
